"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"Aspirin","0498-0114-50","325 mg/1","TABLET","ORAL","part343","Honeywell Safety Products USA, Inc","0498-0114","Aspirin","ASPIRIN","HUMAN OTC DRUG","09/18/2018","N/A","OTC MONOGRAPH NOT FINAL","500 PACKET in 1 BOX (0498-0114-50)  > 2 TABLET in 1 PACKET (0498-0114-01)","N/A","N/A","No","12/31/2019"
"Aspirin","55910-945-12","81 mg/1","TABLET, COATED","ORAL","part343","DOLGENCORP, LLC","55910-945","Aspirin","ASPIRIN","HUMAN OTC DRUG","07/25/2014","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE in 1 CARTON (55910-945-12)  > 100 TABLET, COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Aspirin","55670-131-13","325 mg/1","TABLET, FILM COATED","ORAL","part343","Moore Medical LLC","55670-131","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/30/2008","N/A","OTC MONOGRAPH FINAL","250 PACKET in 1 BOX (55670-131-13)  > 2 TABLET, FILM COATED in 1 PACKET (55670-131-99)","N/A","N/A","No","12/31/2018"
"Aspirin","56062-027-12","81 mg/1","TABLET, COATED","ORAL","part343","Publix Supermarkets, Inc.","56062-027","Aspirin","ASPIRIN","HUMAN OTC DRUG","08/15/2013","N/A","OTC MONOGRAPH FINAL","1 BOTTLE, PLASTIC in 1 BOX (56062-027-12)  > 120 TABLET, COATED in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"aspirin","56062-259-68","81 mg/1","TABLET, CHEWABLE","ORAL","part343","Publix Super Markets Inc","56062-259","Aspirin","ASPIRIN","HUMAN OTC DRUG","07/02/1999","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE in 1 CARTON (56062-259-68)  > 36 TABLET, CHEWABLE in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"aspirin","56062-274-68","81 mg/1","TABLET, CHEWABLE","ORAL","part343","Publix Super Markets Inc","56062-274","Aspirin","ASPIRIN","HUMAN OTC DRUG","08/24/1998","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE in 1 CARTON (56062-274-68)  > 36 TABLET, CHEWABLE in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"aspirin","56062-416-78","325 mg/1","TABLET, FILM COATED","ORAL","part343","Publix Super Markets Inc","56062-416","Aspirin","ASPIRIN","HUMAN OTC DRUG","09/15/1988","N/A","OTC MONOGRAPH NOT FINAL","100 TABLET, FILM COATED in 1 BOTTLE (56062-416-78)","N/A","N/A","No","12/31/2019"
"aspirin","56062-416-87","325 mg/1","TABLET, FILM COATED","ORAL","part343","Publix Super Markets Inc","56062-416","Aspirin","ASPIRIN","HUMAN OTC DRUG","09/15/1988","N/A","OTC MONOGRAPH NOT FINAL","300 TABLET, FILM COATED in 1 BOTTLE (56062-416-87)","N/A","N/A","No","12/31/2019"
"aspirin","56062-416-90","325 mg/1","TABLET, FILM COATED","ORAL","part343","Publix Super Markets Inc","56062-416","Aspirin","ASPIRIN","HUMAN OTC DRUG","09/15/1988","N/A","OTC MONOGRAPH NOT FINAL","500 TABLET, FILM COATED in 1 BOTTLE (56062-416-90)","N/A","N/A","No","12/31/2019"
"Aspirin","56062-440-12","81 mg/1","TABLET, COATED","ORAL","part343","Publix Supermarkets, Inc.","56062-440","Aspirin","ASPIRIN","HUMAN OTC DRUG","01/04/2013","N/A","OTC MONOGRAPH FINAL","1 BOTTLE in 1 CARTON (56062-440-12)  > 120 TABLET, COATED in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"aspirin","56062-467-68","81 mg/1","TABLET, CHEWABLE","ORAL","part343","Publix Super Markets Inc","56062-467","Aspirin","ASPIRIN","HUMAN OTC DRUG","07/02/1999","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE in 1 CARTON (56062-467-68)  > 36 TABLET, CHEWABLE in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Aspirin","63940-609-32","81 mg/1","TABLET, COATED","ORAL","part343","Harmon Store Inc.","63940-609","Aspirin","ASPIRIN","HUMAN OTC DRUG","05/01/2011","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE in 1 CARTON (63940-609-32)  > 120 TABLET, COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Aspirin","0363-0157-12","325 mg/1","TABLET, FILM COATED","ORAL","part343","Walgreen Company","0363-0157","Aspirin","ASPIRIN","HUMAN OTC DRUG","02/10/1996","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE in 1 CARTON (0363-0157-12)  > 100 TABLET, FILM COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Aspirin","0363-0157-14","325 mg/1","TABLET, FILM COATED","ORAL","part343","Walgreen Company","0363-0157","Aspirin","ASPIRIN","HUMAN OTC DRUG","02/10/1996","N/A","OTC MONOGRAPH NOT FINAL","500 TABLET, FILM COATED in 1 BOTTLE (0363-0157-14)","N/A","N/A","No","12/31/2019"
"Aspirin","0363-0157-17","325 mg/1","TABLET, FILM COATED","ORAL","part343","Walgreen Company","0363-0157","Aspirin","ASPIRIN","HUMAN OTC DRUG","02/10/1996","N/A","OTC MONOGRAPH NOT FINAL","300 TABLET, FILM COATED in 1 BOTTLE (0363-0157-17)","N/A","N/A","No","12/31/2019"
"Aspirin","0363-0157-98","325 mg/1","TABLET, FILM COATED","ORAL","part343","Walgreen Company","0363-0157","Aspirin","ASPIRIN","HUMAN OTC DRUG","02/10/1996","N/A","OTC MONOGRAPH NOT FINAL","100 TABLET, FILM COATED in 1 BOTTLE (0363-0157-98)","N/A","N/A","No","12/31/2019"
"Aspirin","0363-0218-07","81 mg/1","TABLET, CHEWABLE","ORAL","part343","Walgreen Company","0363-0218","Aspirin","ASPIRIN","HUMAN OTC DRUG","09/12/1990","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 CARTON (0363-0218-07)  > 36 TABLET, CHEWABLE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2019"
"Aspirin","0363-0218-79","81 mg/1","TABLET, CHEWABLE","ORAL","part343","Walgreen Company","0363-0218","Aspirin","ASPIRIN","HUMAN OTC DRUG","09/12/1990","N/A","OTC MONOGRAPH NOT FINAL","3 BOTTLE in 1 CARTON (0363-0218-79)  > 36 TABLET, CHEWABLE in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Aspirin","0363-0227-57","325 mg/1","TABLET, COATED","ORAL","part343","Walgreen Company","0363-0227","Aspirin","ASPIRIN","HUMAN OTC DRUG","12/14/1992","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 CARTON (0363-0227-57)  > 125 TABLET, COATED in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2019"
"Aspirin","42507-027-12","81 mg/1","TABLET, COATED","ORAL","part343","Hy-Vee","42507-027","Aspirin","ASPIRIN","HUMAN OTC DRUG","03/15/2013","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 BOX (42507-027-12)  > 120 TABLET, COATED in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","68391-227-05","81 mg/1","TABLET, COATED","ORAL","part343","BJWC (Berkley & Jensen / BJ's)","68391-227","Aspirin","ASPIRIN","HUMAN OTC DRUG","03/31/2013","N/A","OTC MONOGRAPH FINAL","1 BOTTLE, PLASTIC in 1 BOX (68391-227-05)  > 500 TABLET, COATED in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2019"
"Aspirin","55910-563-17","81 mg/1","TABLET, COATED","ORAL","part343","DOLGENCORP, LLC","55910-563","Aspirin","ASPIRIN","HUMAN OTC DRUG","05/01/2011","N/A","OTC MONOGRAPH NOT FINAL","300 TABLET, COATED in 1 BOTTLE, PLASTIC (55910-563-17)","N/A","N/A","No","12/31/2019"
"Aspirin","42507-274-68","81 mg/1","TABLET, CHEWABLE","ORAL","part343","HyVee Inc","42507-274","Aspirin","ASPIRIN","HUMAN OTC DRUG","07/25/1997","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE in 1 CARTON (42507-274-68)  > 36 TABLET, CHEWABLE in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Aspirin","42507-370-12","325 mg/1","TABLET, COATED","ORAL","part343","Hy-Vee","42507-370","Aspirin","ASPIRIN","HUMAN OTC DRUG","05/31/2014","N/A","OTC MONOGRAPH FINAL","1 BOTTLE, PLASTIC in 1 BOX (42507-370-12)  > 125 TABLET, COATED in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","42507-467-68","81 mg/1","TABLET, CHEWABLE","ORAL","part343","HyVee Inc","42507-467","Aspirin","ASPIRIN","HUMAN OTC DRUG","11/09/1995","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE in 1 CARTON (42507-467-68)  > 36 TABLET, CHEWABLE in 1 BOTTLE","N/A","N/A","No","12/31/2018"
"Aspirin","0363-0563-06","81 mg/1","TABLET, COATED","ORAL","part343","Walgreen Company","0363-0563","Aspirin","ASPIRIN","HUMAN OTC DRUG","05/01/2011","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE in 1 CARTON (0363-0563-06)  > 200 TABLET, COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Aspirin","0363-0563-14","81 mg/1","TABLET, COATED","ORAL","part343","Walgreen Company","0363-0563","Aspirin","ASPIRIN","HUMAN OTC DRUG","05/01/2011","N/A","OTC MONOGRAPH NOT FINAL","500 TABLET, COATED in 1 BOTTLE (0363-0563-14)","N/A","N/A","No","12/31/2019"
"Aspirin","0363-0563-17","81 mg/1","TABLET, COATED","ORAL","part343","Walgreen Company","0363-0563","Aspirin","ASPIRIN","HUMAN OTC DRUG","05/01/2011","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 CARTON (0363-0563-17)  > 300 TABLET, COATED in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2019"
"Aspirin","0363-0563-22","81 mg/1","TABLET, COATED","ORAL","part343","Walgreen Company","0363-0563","Aspirin","ASPIRIN","HUMAN OTC DRUG","05/01/2011","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE in 1 CARTON (0363-0563-22)  > 48 TABLET, COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Aspirin","0363-0563-27","81 mg/1","TABLET, COATED","ORAL","part343","Walgreen Company","0363-0563","Aspirin","ASPIRIN","HUMAN OTC DRUG","05/01/2011","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE in 1 CARTON (0363-0563-27)  > 32 TABLET, COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Aspirin","0363-0563-32","81 mg/1","TABLET, COATED","ORAL","part343","Walgreen Company","0363-0563","Aspirin","ASPIRIN","HUMAN OTC DRUG","05/01/2011","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE in 1 CARTON (0363-0563-32)  > 120 TABLET, COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Aspirin","0363-0563-63","81 mg/1","TABLET, COATED","ORAL","part343","Walgreen Company","0363-0563","Aspirin","ASPIRIN","HUMAN OTC DRUG","05/01/2011","N/A","OTC MONOGRAPH NOT FINAL","2 BOTTLE in 1 CARTON (0363-0563-63)  > 120 TABLET, COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Aspirin","0363-0563-90","81 mg/1","TABLET, COATED","ORAL","part343","Walgreen Company","0363-0563","Aspirin","ASPIRIN","HUMAN OTC DRUG","05/01/2011","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE in 1 CARTON (0363-0563-90)  > 150 TABLET, COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Aspirin","0363-0587-14","81 mg/1","TABLET, COATED","ORAL","part343","Walgreen Company","0363-0587","Aspirin","ASPIRIN","HUMAN OTC DRUG","03/18/2009","N/A","OTC MONOGRAPH NOT FINAL","500 TABLET, COATED in 1 BOTTLE, PLASTIC (0363-0587-14)","N/A","N/A","No","12/31/2019"
"Aspirin","0363-0587-32","81 mg/1","TABLET, COATED","ORAL","part343","Walgreen Company","0363-0587","Aspirin","ASPIRIN","HUMAN OTC DRUG","03/18/2009","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE in 1 BOX (0363-0587-32)  > 120 TABLET, COATED in 1 BOTTLE","N/A","N/A","No","12/31/2019"
"Aspirin","57243-157-12","325 mg/1","TABLET, FILM COATED","ORAL","part343","Salado Sales, Inc.","57243-157","Aspirin","ASPIRIN","HUMAN OTC DRUG","02/10/1996","N/A","OTC MONOGRAPH NOT FINAL","100 TABLET, FILM COATED in 1 BOTTLE (57243-157-12)","N/A","N/A","No","12/31/2019"
"Aspirin","57344-018-08","325 mg/1","TABLET, COATED","ORAL","part343","AAA Pharmaceutical, Inc.","57344-018","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","100 TABLET, COATED in 1 BOTTLE, PLASTIC (57344-018-08)","N/A","N/A","No","12/31/2018"
"Aspirin","57344-018-09","325 mg/1","TABLET, COATED","ORAL","part343","AAA Pharmaceutical, Inc.","57344-018","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","1000 TABLET, COATED in 1 BOTTLE, PLASTIC (57344-018-09)","N/A","N/A","No","12/31/2018"
"Aspirin","57344-018-11","325 mg/1","TABLET, COATED","ORAL","part343","AAA Pharmaceutical, Inc.","57344-018","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 CARTON (57344-018-11)  > 100 TABLET, COATED in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-018-14","325 mg/1","TABLET, COATED","ORAL","part343","AAA Pharmaceutical, Inc.","57344-018","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 CARTON (57344-018-14)  > 300 TABLET, COATED in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-018-15","325 mg/1","TABLET, COATED","ORAL","part343","AAA Pharmaceutical, Inc.","57344-018","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","500 TABLET, COATED in 1 BOTTLE, PLASTIC (57344-018-15)","N/A","N/A","No","12/31/2018"
"Aspirin","57344-018-17","325 mg/1","TABLET, COATED","ORAL","part343","AAA Pharmaceutical, Inc.","57344-018","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","300 TABLET, COATED in 1 BOTTLE, PLASTIC (57344-018-17)","N/A","N/A","No","12/31/2018"
"Aspirin","57344-080-01","81 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-080","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 CARTON (57344-080-01)  > 120 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-080-03","81 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-080","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 CARTON (57344-080-03)  > 300 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-080-04","81 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-080","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","500 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC (57344-080-04)","N/A","N/A","No","12/31/2018"
"Aspirin","57344-080-05","81 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-080","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","1000 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC (57344-080-05)","N/A","N/A","No","12/31/2018"
"Aspirin","57344-080-07","81 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-080","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 CARTON (57344-080-07)  > 180 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-080-08","81 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-080","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","2 BOTTLE, PLASTIC in 1 CARTON (57344-080-08)  > 120 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-080-12","81 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-080","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","300 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC (57344-080-12)","N/A","N/A","No","12/31/2018"
"Aspirin","57344-080-13","81 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-080","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","500 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC (57344-080-13)","N/A","N/A","No","12/31/2018"
"Aspirin","57344-080-14","81 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-080","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 CARTON (57344-080-14)  > 32 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-081-01","325 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-081","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 CARTON (57344-081-01)  > 100 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-081-02","325 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-081","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 CARTON (57344-081-02)  > 125 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-081-03","325 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-081","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 CARTON (57344-081-03)  > 250 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-081-04","325 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-081","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 CARTON (57344-081-04)  > 300 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-081-05","325 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-081","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","500 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC (57344-081-05)","N/A","N/A","No","12/31/2018"
"Aspirin","57344-081-06","325 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-081","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","1000 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC (57344-081-06)","N/A","N/A","No","12/31/2018"
"Aspirin","57344-105-01","81 mg/1","TABLET, CHEWABLE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-105","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 CARTON (57344-105-01)  > 36 TABLET, CHEWABLE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-105-03","81 mg/1","TABLET, CHEWABLE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-105","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","3 BOTTLE, PLASTIC in 1 CARTON (57344-105-03)  > 36 TABLET, CHEWABLE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-105-05","81 mg/1","TABLET, CHEWABLE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-105","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","2 BOTTLE, PLASTIC in 1 CARTON (57344-105-05)  > 36 TABLET, CHEWABLE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-146-01","81 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-146","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 CARTON (57344-146-01)  > 180 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-146-02","81 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-146","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 CARTON (57344-146-02)  > 300 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-146-03","81 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-146","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 CARTON (57344-146-03)  > 100 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-146-04","81 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-146","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","2 BOTTLE, PLASTIC in 1 CARTON (57344-146-04)  > 180 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-146-05","81 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-146","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","300 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC (57344-146-05)","N/A","N/A","No","12/31/2018"
"Aspirin","57344-146-06","81 mg/1","TABLET, DELAYED RELEASE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-146","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","500 TABLET, DELAYED RELEASE in 1 BOTTLE, PLASTIC (57344-146-06)","N/A","N/A","No","12/31/2018"
"Aspirin","57344-152-01","81 mg/1","TABLET, CHEWABLE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-152","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE, PLASTIC in 1 CARTON (57344-152-01)  > 36 TABLET, CHEWABLE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","57344-152-02","81 mg/1","TABLET, CHEWABLE","ORAL","part343","AAA Pharmaceutical, Inc.","57344-152","ASPIRIN","ASPIRIN","HUMAN OTC DRUG","12/15/2012","N/A","OTC MONOGRAPH NOT FINAL","3 BOTTLE, PLASTIC in 1 CARTON (57344-152-02)  > 36 TABLET, CHEWABLE in 1 BOTTLE, PLASTIC","N/A","N/A","No","12/31/2018"
"Aspirin","68151-2904-2","81 mg/1","TABLET","ORAL","part343","Carilion Materials Management","68151-2904","Aspirin","ASPIRIN","HUMAN OTC DRUG","11/03/2009","N/A","OTC MONOGRAPH NOT FINAL","1 TABLET in 1 PACKAGE (68151-2904-2)","N/A","N/A","No","12/31/2019"
"Aspirin","0536-1004-10","81 mg/1","TABLET, COATED","ORAL","part343","RUGBY LABORATORIES, INC","0536-1004","aspirin","ASPIRIN","HUMAN OTC DRUG","01/14/2014","N/A","OTC MONOGRAPH FINAL","1000 TABLET, COATED in 1 BOTTLE, PLASTIC (0536-1004-10)","N/A","N/A","No","12/31/2018"
"Aspirin","0536-1004-41","81 mg/1","TABLET, COATED","ORAL","part343","RUGBY LABORATORIES, INC","0536-1004","aspirin","ASPIRIN","HUMAN OTC DRUG","01/14/2014","N/A","OTC MONOGRAPH FINAL","120 TABLET, COATED in 1 BOTTLE, PLASTIC (0536-1004-41)","N/A","N/A","No","12/31/2018"
"Aspirin","0536-1053-01","325 mg/1","TABLET","ORAL","part343","Rugby Laboratories","0536-1053","Aspirin","ASPIRIN","HUMAN OTC DRUG","08/04/1993","N/A","OTC MONOGRAPH NOT FINAL","100 TABLET in 1 BOTTLE (0536-1053-01)","N/A","N/A","No","12/31/2019"
"Aspirin","0536-1053-05","325 mg/1","TABLET","ORAL","part343","Rugby Laboratories","0536-1053","Aspirin","ASPIRIN","HUMAN OTC DRUG","08/04/1993","N/A","OTC MONOGRAPH NOT FINAL","500 TABLET in 1 BOTTLE (0536-1053-05)","N/A","N/A","No","12/31/2019"
"Aspirin","0536-1054-29","325 mg/1","TABLET","ORAL","part343","Rugby Laboratories","0536-1054","Aspirin","ASPIRIN","HUMAN OTC DRUG","02/10/1996","N/A","OTC MONOGRAPH NOT FINAL","1 BOTTLE in 1 CARTON (0536-1054-29)  > 100 TABLET in 1 BOTTLE","N/A","N/A","No","12/31/2018"
