"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:"
"Ketorolac Tromethamine","52584-795-01","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA074802","General Injectables & Vaccines, Inc","52584-795","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","04/10/2012","N/A","ANDA","1 VIAL, SINGLE-DOSE in 1 BAG (52584-795-01)  > 1 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","63323-161-16","15 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA075784","Fresenius Kabi USA, LLC","63323-161","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","09/05/2001","N/A","ANDA","25 VIAL, SINGLE-USE in 1 TRAY (63323-161-16)  > 1 mL in 1 VIAL, SINGLE-USE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","63323-161-01","15 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA075784","Fresenius Kabi USA, LLC","63323-161","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","09/05/2001","N/A","ANDA","25 VIAL, SINGLE-USE in 1 TRAY (63323-161-01)  > 1 mL in 1 VIAL, SINGLE-USE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","63323-161-12","15 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA075784","Fresenius Kabi USA, LLC","63323-161","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","09/05/2001","N/A","ANDA","25 VIAL, SINGLE-DOSE in 1 TRAY (63323-161-12)  > 1 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","63323-162-16","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR","ANDA075784","Fresenius Kabi USA, LLC","63323-162","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/18/2000","N/A","ANDA","25 VIAL, SINGLE-USE in 1 TRAY (63323-162-16)  > 1 mL in 1 VIAL, SINGLE-USE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","63323-162-26","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR","ANDA075784","Fresenius Kabi USA, LLC","63323-162","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/18/2000","N/A","ANDA","25 VIAL, SINGLE-USE in 1 TRAY (63323-162-26)  > 2 mL in 1 VIAL, SINGLE-USE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","63323-162-01","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR","ANDA075784","Fresenius Kabi USA, LLC","63323-162","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/18/2000","N/A","ANDA","25 VIAL, SINGLE-USE in 1 TRAY (63323-162-01)  > 1 mL in 1 VIAL, SINGLE-USE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","63323-162-02","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR","ANDA075784","Fresenius Kabi USA, LLC","63323-162","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/18/2000","N/A","ANDA","25 VIAL, SINGLE-USE in 1 TRAY (63323-162-02)  > 2 mL in 1 VIAL, SINGLE-USE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","63323-162-12","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR","ANDA075784","Fresenius Kabi USA, LLC","63323-162","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/18/2000","N/A","ANDA","25 VIAL, SINGLE-DOSE in 1 TRAY (63323-162-12)  > 1 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","63323-162-14","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR","ANDA075784","Fresenius Kabi USA, LLC","63323-162","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","10/18/2000","N/A","ANDA","25 VIAL, SINGLE-DOSE in 1 TRAY (63323-162-14)  > 2 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","25021-700-01","15 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA091065","Sagent Pharmaceuticals","25021-700","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","09/05/2014","N/A","ANDA","25 VIAL in 1 CARTON (25021-700-01)  > 1 mL in 1 VIAL","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","25021-701-01","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA091065","Sagent Pharmaceuticals","25021-701","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","09/05/2014","N/A","ANDA","25 VIAL in 1 CARTON (25021-701-01)  > 1 mL in 1 VIAL","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","25021-701-02","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA091065","Sagent Pharmaceuticals","25021-701","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","09/05/2014","N/A","ANDA","25 VIAL in 1 CARTON (25021-701-02)  > 2 mL in 1 VIAL","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","66267-418-20","10 mg/1","TABLET, FILM COATED","ORAL","ANDA074754","NuCare Pharmaceuticals, Inc.","66267-418","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","06/17/1998","N/A","ANDA","20 TABLET, FILM COATED in 1 BOTTLE (66267-418-20)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","66267-418-30","10 mg/1","TABLET, FILM COATED","ORAL","ANDA074754","NuCare Pharmaceuticals, Inc.","66267-418","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","06/17/1998","N/A","ANDA","30 TABLET, FILM COATED in 1 BOTTLE (66267-418-30)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","66267-418-02","10 mg/1","TABLET, FILM COATED","ORAL","ANDA074754","NuCare Pharmaceuticals,Inc.","66267-418","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","06/17/1998","N/A","ANDA","20 TABLET, FILM COATED in 1 BOTTLE (66267-418-02)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","66267-418-08","10 mg/1","TABLET, FILM COATED","ORAL","ANDA074754","NuCare Pharmaceuticals,Inc.","66267-418","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","06/17/1998","N/A","ANDA","8 TABLET, FILM COATED in 1 BOTTLE (66267-418-08)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","66267-832-04","10 mg/1","TABLET, FILM COATED","ORAL","ANDA074754","NuCare Pharmaceuticals, Inc.","66267-832","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","06/17/1998","N/A","ANDA","4 TABLET, FILM COATED in 1 BOTTLE (66267-832-04)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","66267-832-08","10 mg/1","TABLET, FILM COATED","ORAL","ANDA074754","NuCare Pharmaceuticals, Inc.","66267-832","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","06/17/1998","N/A","ANDA","8 TABLET, FILM COATED in 1 BOTTLE (66267-832-08)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","69543-405-10","15 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA209900","Virtus Pharmaceuticals, LLC","69543-405","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","08/31/2018","N/A","ANDA","10 VIAL, SINGLE-DOSE in 1 CARTON (69543-405-10)  > 1 mL in 1 VIAL, SINGLE-DOSE (69543-405-15)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","69543-407-10","60 mg/2mL","INJECTION, SOLUTION","INTRAMUSCULAR","ANDA209900","Virtus Pharmaceuticals, LLC","69543-407","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","08/31/2018","N/A","ANDA","10 VIAL, SINGLE-DOSE in 1 CARTON (69543-407-10)  > 2 mL in 1 VIAL, SINGLE-DOSE (69543-407-60)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","43063-904-10","10 mg/1","TABLET, FILM COATED","ORAL","ANDA074754","PD-Rx Pharmaceuticals, Inc.","43063-904","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","06/17/1998","N/A","ANDA","10 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (43063-904-10)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","50090-0601-3","10 mg/1","TABLET, FILM COATED","ORAL","ANDA074754","A-S Medication Solutions","50090-0601","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","06/17/1998","N/A","ANDA","10 TABLET, FILM COATED in 1 BOTTLE (50090-0601-3)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","45865-657-20","10 mg/1","TABLET, FILM COATED","ORAL","ANDA074754","Medsource Pharmaceuticals","45865-657","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","06/17/1998","N/A","ANDA","20 TABLET, FILM COATED in 1 BOTTLE (45865-657-20)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","70518-1239-1","30 mg/mL","INJECTION","INTRAMUSCULAR; INTRAVENOUS","ANDA075772","REMEDYREPACK INC.","70518-1239","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","05/28/2018","N/A","ANDA","25 VIAL in 1 CARTON (70518-1239-1)  > 1 mL in 1 VIAL (70518-1239-0)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","53002-6990-3","10 mg/1","TABLET, FILM COATED","ORAL","ANDA074754","RPK Pharmaceuticals, Inc.","53002-6990","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","06/17/1998","N/A","ANDA","20 TABLET, FILM COATED in 1 BOTTLE (53002-6990-3)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","71872-7022-1","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA074802","Medical Purchasing Solutions, LLC","71872-7022","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","01/19/2006","N/A","ANDA","1 VIAL, SINGLE-DOSE in 1 BAG (71872-7022-1)  > 1 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","71872-7118-1","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA209900","Medical Purchasing Solutions, LLC","71872-7118","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","09/15/2017","N/A","ANDA","1 VIAL, SINGLE-DOSE in 1 BAG (71872-7118-1)  > 1 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","53002-6990-1","10 mg/1","TABLET, FILM COATED","ORAL","ANDA074754","RPK Pharmaceuticals, Inc.","53002-6990","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","06/17/1998","N/A","ANDA","10 TABLET, FILM COATED in 1 BOTTLE (53002-6990-1)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","53002-6990-2","10 mg/1","TABLET, FILM COATED","ORAL","ANDA074754","RPK Pharmaceuticals, Inc.","53002-6990","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","06/17/1998","N/A","ANDA","15 TABLET, FILM COATED in 1 BOTTLE (53002-6990-2)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","70518-1159-0","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR","ANDA204216","REMEDYREPACK INC.","70518-1159","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","05/07/2018","N/A","ANDA","25 VIAL, SINGLE-DOSE in 1 CARTON (70518-1159-0)  > 2 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","43063-174-04","10 mg/1","TABLET, FILM COATED","ORAL","ANDA074761","PD-Rx Pharmaceuticals, Inc.","43063-174","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","05/16/2013","N/A","ANDA","4 TABLET, FILM COATED in 1 BOTTLE, PLASTIC (43063-174-04)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","71872-7132-1","30 mg/mL","INJECTION, SOLUTION","INTRAMUSCULAR; INTRAVENOUS","ANDA204216","Medical Purchasing Solutions, LLC","71872-7132","ketorolac tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","09/29/2017","N/A","ANDA","1 VIAL, SINGLE-DOSE in 1 BAG (71872-7132-1)  > 1 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"Ketorolac Tromethamine","50090-0601-5","10 mg/1","TABLET, FILM COATED","ORAL","ANDA074754","A-S Medication Solutions","50090-0601","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","06/17/1998","N/A","ANDA","28 TABLET, FILM COATED in 1 BOTTLE (50090-0601-5)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
"KETOROLAC TROMETHAMINE","55648-757-01","15 mg/mL","INJECTION","INTRAMUSCULAR; INTRAVENOUS","ANDA077942","WOCKHARDT LIMITED","55648-757","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","03/27/2007","N/A","ANDA","25 VIAL, SINGLE-DOSE in 1 CARTON (55648-757-01)  > 1 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"KETOROLAC TROMETHAMINE","55648-757-02","15 mg/mL","INJECTION","INTRAMUSCULAR; INTRAVENOUS","ANDA077942","WOCKHARDT LIMITED","55648-757","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","03/27/2007","N/A","ANDA","10 VIAL, SINGLE-DOSE in 1 CARTON (55648-757-02)  > 1 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"KETOROLAC TROMETHAMINE","55648-757-03","15 mg/mL","INJECTION","INTRAMUSCULAR; INTRAVENOUS","ANDA077942","WOCKHARDT LIMITED","55648-757","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","03/27/2007","N/A","ANDA","1 VIAL, SINGLE-DOSE in 1 CARTON (55648-757-03)  > 1 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"KETOROLAC TROMETHAMINE","55648-758-01","30 mg/mL","INJECTION","INTRAMUSCULAR; INTRAVENOUS","ANDA077942","WOCKHARDT LIMITED","55648-758","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","03/27/2007","N/A","ANDA","25 VIAL, SINGLE-DOSE in 1 CARTON (55648-758-01)  > 1 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"KETOROLAC TROMETHAMINE","55648-758-02","30 mg/mL","INJECTION","INTRAMUSCULAR; INTRAVENOUS","ANDA077942","WOCKHARDT LIMITED","55648-758","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","03/27/2007","N/A","ANDA","25 VIAL, SINGLE-DOSE in 1 CARTON (55648-758-02)  > 2 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"KETOROLAC TROMETHAMINE","55648-758-03","30 mg/mL","INJECTION","INTRAMUSCULAR; INTRAVENOUS","ANDA077942","WOCKHARDT LIMITED","55648-758","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","03/27/2007","N/A","ANDA","15 VIAL, MULTI-DOSE in 1 CARTON (55648-758-03)  > 10 mL in 1 VIAL, MULTI-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"KETOROLAC TROMETHAMINE","55648-758-04","30 mg/mL","INJECTION","INTRAMUSCULAR; INTRAVENOUS","ANDA077942","WOCKHARDT LIMITED","55648-758","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","03/27/2007","N/A","ANDA","10 VIAL, SINGLE-DOSE in 1 CARTON (55648-758-04)  > 1 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"KETOROLAC TROMETHAMINE","55648-758-05","30 mg/mL","INJECTION","INTRAMUSCULAR; INTRAVENOUS","ANDA077942","WOCKHARDT LIMITED","55648-758","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","03/27/2007","N/A","ANDA","1 VIAL, SINGLE-DOSE in 1 CARTON (55648-758-05)  > 2 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"KETOROLAC TROMETHAMINE","55648-758-06","30 mg/mL","INJECTION","INTRAMUSCULAR; INTRAVENOUS","ANDA077942","WOCKHARDT LIMITED","55648-758","KETOROLAC TROMETHAMINE","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","03/27/2007","N/A","ANDA","10 VIAL, SINGLE-DOSE in 1 CARTON (55648-758-06)  > 2 mL in 1 VIAL, SINGLE-DOSE","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2018"
"Ketorolac Tromethamine","42291-358-01","10 mg/1","TABLET, FILM COATED","ORAL","ANDA074754","AvKARE, Inc.","42291-358","Ketorolac Tromethamine","KETOROLAC TROMETHAMINE","HUMAN PRESCRIPTION DRUG","07/25/2016","N/A","ANDA","100 TABLET, FILM COATED in 1 BOTTLE (42291-358-01)","Cyclooxygenase Inhibitors [MoA], Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient], Nonsteroidal Anti-inflammatory Drug [EPC], Cyclooxygenase Inhibitor [EPC]","N/A","No","12/31/2019"
